Stock,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
CI,-7396342.747438731,-1542601.3689323775,-2244666.447219943,2174955.1090797777,5103690.853827234,182742.84055576278,-723057.6245431134,-1621658.7304892435,-3515273.1516920966,156213.40153591652,1397579.769768413,-7182822.251395604,3158203.4734914606,-8265780.163185671,322514.90920734534,-996961.7871112769,1174614.683241954,-765967.7839495428,1759022.121682083,-9138164.678376518,-8759870.829642545,3762101.2944642426,-2481193.3592455992,565515.350996349,-1595892.8835444222,-1153750.7610173002,-3334644.6462599593,6729418.8087414075,3603050.840426163,-8132607.081819411,-3178664.618590272,6152332.215002649,4476883.073235964,4266772.181114866,-1228619.7033357345,3128355.856888016,-9775460.562747717,-2361283.918770691,3397056.0343871047,-26498272.361944426,1634328.7101066818,6189166.352610435,2729706.3043946945,5319437.519226842,14403318.01992205,-10701111.304877134,274863.04247960955,6251933.844031889,-3563453.5567243616,819588.9774813795,5018775.091464724,-1259046.231827249,-568492.138347891,-12446616.097823992,-8619533.161976548,-3636465.0437493837,2674841.522680448,0.0,-4203168.442725825,-4002998.7811248233,-6382447.357624445,3884776.458101497,-2623916.138329124,-3020010.6900428655,-15092592.660231145
LTD,-6842149.988967765,22511682.593213737,-28342632.920648463,-2519704.357849179,8092041.314921029,18083479.124171857,4247330.087252275,927858.2606419969,3760746.3644694146,-5360374.748798912,-1736546.82770624,-6188603.877108154,3441928.147576102,-4891830.889398585,1619735.5134225113,-939339.3178339574,7896663.412618922,-12203261.908694413,-5374231.455039494,-12323967.668744348,-8929776.119616954,197841.8753694954,-1481457.2334010187,769271.8114387533,-9212342.067194287,-18047799.293732386,-15127442.053454665,-31812612.970929045,-18824529.702522133,-22124544.293268893,-7565483.256827444,-5732084.206772043,-6870960.685924131,-4560742.594306973,2846462.2936824816,7817877.801672096,-6714991.730742034,-9681848.122676753,-3509744.541237558,-7353631.366886514,-2905378.156558054,-11520713.629453361,28219603.529602,1387670.1191312848,-12969799.330019198,1733218.339108983,-867702.9659947597,-2406132.6795377806,103580.91810635048,-3686066.1127691898,10739683.895341504,-2714924.985675433,3777975.5816192967,-4876271.404380037,-816568.058416402,3775197.2232812895,-4105258.040513462,7025094.180959942,4497480.672398984,4397703.236721231,2662701.4671321935,2170648.6551350746,2409885.5662456686,2379897.802753678,8514.235661681472
NSC,872415.9375330128,4242607.1756470725,-7578545.188670335,-930967.9460485463,-116719.22498934208,4739244.96751884,10338208.881762914,-397068.4923698677,20810271.57735114,10923620.23688737,3854908.1171202688,4486749.627429951,8106821.615965122,2431156.772559298,-9730288.952890601,14707446.09866099,-14892209.048204456,9911589.79627119,51378.73888110901,18493388.665660415,-4742400.872245617,15906926.400068745,817677.2563596267,-15353898.008929936,-10395818.91285483,-11097934.762421137,-5946367.896417592,13803227.514946645,-6763950.500452606,4323034.30368793,7966014.036244148,7724973.388447221,259612.56748709627,-2143246.0063076415,5445730.639378439,34975176.13176161,1786059.0616273638,-4567695.295712811,-2722030.1169796768,4513001.0729266275,26900024.124007884,13376130.51207608,-8370161.277814876,-2508862.780906221,-766123.8724152005,-16062210.325497042,3707204.631823682,-10918004.036655039,-4579423.941779697,9813051.198928162,20807864.73082177,-2919756.749172065,1737340.461615115,5858953.139347638,-5816914.234883516,2408731.625309997,-5216999.716701449,-592857.9614925233,-4049407.6382011264,13844525.669140521,1036534.3660973087,5068284.6870563,9333644.771974824,7090861.361728526,-2511562.3720293012
PGR,-2379219.432124637,22514647.81629436,14702693.35567122,8372936.268721428,14299355.873519752,4684863.292132547,39875390.76345111,20227583.7181935,1365155.7297024333,6945409.573907041,17014884.37863984,-3957972.288501962,737433.1826174438,-6613329.436749785,3857707.482441258,1389027.024044876,-10907831.724602904,-4927206.313662987,-464932.66060916596,13583869.304218896,-1166400.535301667,2216989.0267580487,-27667102.219729215,-8189604.564384965,-483802.83094921726,-589265.0915697505,-6508698.315538686,-66842697.717822075,-43072825.75131228,1230489.8122211057,-1788391.1833296448,-5296708.350322733,-9255295.298842872,-7342324.095085368,-24433903.507673677,-2110600.2100937534,20503835.269716263,-8581763.541427592,-569385.8808303364,-4168869.800658063,-7328395.521170331,-12538798.39623819,-2709522.0014731907,810221.1106757254,-3011797.3679250744,88456.92673442328,3862930.700131554,10557807.962894289,-7661724.3251542095,-11076549.100684656,-1682971.3769210312,-5749234.407441072,6010004.397503323,-2910259.139937692,-4136650.7985103596,-4673880.411309279,-4568628.69629888,9102379.0129764,-6822928.829360162,9904677.839600442,-1027644.3012905355,1845464.4044039333,7187711.240295406,2565321.75380827,1760907.6030611403
PSA,4876703.407589916,1857447.977433356,1317440.2862230719,3536589.1904005525,-1959570.3084978615,15037658.370230077,-3182269.575090645,3288554.4484844115,-4968715.552061797,1552069.2208129775,-428561.52405916987,4367489.296153526,417352.3874347435,-4068479.153979686,1863166.8295150623,2653418.4939248664,1870371.904461534,8546404.277154248,-7019465.035816798,2755065.33824289,-1384648.406893094,6351228.893465242,-2237306.4496717714,-3561156.6525821215,-5272362.520460391,-6146260.954012247,2777845.7732940605,1111803.624603111,2186351.4084461113,1677068.8477731878,8694200.133533832,-272558.3046698855,6857210.123291911,583186.935890975,-4257807.875515734,-2811428.736721292,2114671.5431767413,-706620.0679702472,-814937.9138225507,-2749613.544167353,-4725823.680363319,-20169605.371784788,4756649.311286904,1813036.9646418015,706925.3487791036,-941567.1078482545,-786750.3167328949,1146154.5734338441,-2745401.2130258093,-857204.4464517288,-1105135.138511826,-1115396.097324197,1327492.9410593978,-1202392.976818075,1234522.8402730667,-2821287.7835161453,-1365177.7610677201,1851446.6275352573,6601269.816652514,1538979.932073832,357919.6907563005,1169837.1941172602,-2649742.879260815,1648175.852333991,-4620185.2517952835
STZ,-451179.3869021374,2482953.969109826,770790.2457168275,-1870551.7901182077,-2799599.031912117,1202053.3844436635,1440268.973433162,245746.26265524823,-1312294.9582226805,568990.5906064564,969933.2270135971,-539989.6155991522,1740769.1612836185,928706.6573720257,874411.6445046815,-5179808.786696212,-1989484.948332185,-2555531.5182254724,3192539.947384066,1421248.1741544758,-2396356.971391764,-899784.4678191665,115122.62916763799,-1450078.3805484655,3156617.2092957417,-2101069.627776419,4179799.655419733,3229687.750401706,3878002.4861108987,-283939.4042931748,3060496.623399506,1148873.502995235,22206.947536473886,817297.7719346101,3701630.6740682386,-4308506.836431938,332844.802089946,1762314.9544113232,2555639.783536249,-2017810.098605367,-601693.624557879,-5508124.350811964,-429243.8583856896,2268631.8900740934,-719253.4991162136,-271876.7426025782,4345710.489358299,590066.6092599576,-999742.7669670084,-855980.7494523134,143662.29049976057,1704818.0536095682,-882644.9908076327,2079873.5762549802,234531.14100496646,2657674.1729143457,-1074799.8798345444,244709.30163247243,-686500.2882950559,-622317.1193966992,-2654770.6171916765,-2671761.9764213567,-569540.6384048112,-1163858.2145792635,328844.44123301364
D,13576220.138852954,15724788.15405315,10638870.827039901,-4091798.5485227704,22338328.372234438,25196231.908922683,20268828.460014895,6122901.116973497,-9956578.848874675,5997638.86015681,26902377.938140415,18758957.65409166,-2166000.7530698813,6306521.1171951275,11230918.674388146,13400385.590136085,2877810.930264228,86134322.45862979,20929322.34998749,-6359992.068760978,12413779.173273271,-16494672.293181453,-10658186.568264758,-7754611.037168414,7987826.153757739,7252550.199421592,5693554.846419343,5541882.936433958,15928361.558662592,7248436.441196453,-158092806.50499144,14105563.12142986,-65935388.17783502,-115843073.33271804,30390467.553671487,-19710258.804617103,-5562688.019714886,-8948057.729308264,-7582756.594022766,-4815371.316661565,-13145739.440276284,48699944.96008118,-4904803.17300411,-3482597.237478376,-2716439.791694435,-4409339.00770299,13062919.099857079,-6291280.679647956,1454993.2556480833,20559414.401130706,-7398248.340193484,-351026.65933000535,7744802.9516155515,2045307.774715131,8421116.361681454,-12378761.60416316,-10097517.528896986,-8942998.689983949,-2282614.9532203674,-4795198.830119905,1591001.9101598363,-7908550.361599153,871362.2028315364,-8871401.814739445,-7326696.2056179205
KEY,349034.6468133383,1730069.8680014452,1242924.2919585283,3418471.4639287964,1629374.3549474166,4894064.8396905875,1751956.2511506407,-2258186.7823433597,22890469.112223726,3340012.7053873474,6333421.994451444,-2704575.672831095,-8964267.777481718,-1134915.8407145916,-2402883.798249995,-392736.7839328249,-8475613.67623208,-1268497.461564579,-6458991.757312828,4026150.5662067644,-18876464.455639664,-4719635.643189457,1788249.7397260459,-690071.2791349193,14935653.798914243,-2427390.4178033457,1997961.9860810502,-1987416.5858486453,-3630905.1403634935,-4605557.096441015,2730450.4806871377,662072.0682086323,-2599908.609645138,-3662319.227272266,2289356.159879466,8655219.898972796,-3693667.592686692,-508134.3118434139,-1707665.823502736,-7770220.375418007,791911.3379252835,2644227.4216907774,-3457304.9143101466,3796665.150596726,2794267.1417535166,1253161.0705469395,3510459.0280657145,-208286.7169266857,-668497.2834019942,570186.1453835584,962579.6855878137,1497094.508331274,681294.0070054737,1801210.755574537,1054115.7519954885,-1730592.2973158148,4739942.795972909,735079.5527634062,1464726.403027931,-891168.2456483133,-792402.8315195062,8192847.371108039,4012267.030304721,-4837546.353413146,-598495.8444253153
LM,-10127.856489599224,20875930.82682508,2806502.3813454616,3786177.4182203556,46870882.26297791,12947315.161933925,7548766.213788552,9229424.24203631,9204280.118314195,12852025.276714295,12564069.125962367,-1153830.4779182114,-1401024.9754654157,-2119447.343496549,5694274.888864997,2701893.1201907587,8432638.159522925,-2435825.4883973747,-2321172.9522172944,1545995.706297833,457503.952505308,3611020.628875816,-278543.9352542277,-9542592.489277331,1052322.0727376887,582880.693860263,-2854687.7596079404,-8260211.295389421,-10641154.73864792,-10684546.86394365,-9609144.108974038,565482.1772952635,849299.4651903745,-2011541.547946148,-22277070.664410777,4153257.7246203907,-13879487.44973924,3053959.8278969275,-3171793.3456751364,17274833.961278602,5632660.024248772,-12809151.534958638,-8980463.347420057,-5194156.615321261,-1912583.336044989,-4405610.068388177,-2853985.1900363513,-1641610.109791606,2526059.0017687893,-2741883.9104151833,27274720.125315,-7465305.480782337,-15843640.025346085,-1432077.9064096422,3439608.159786195,551562.9675826925,-12285915.641833365,-2189971.000854234,1435712.3777698304,3760870.3886779016,-2422139.2168279462,10585796.684805801,4297869.739843937,246176.76188431378,-10150996.016468797
VZ,12311673.58171392,19317219.40326096,8723893.384732697,20386685.389693953,9014494.659456134,37872946.44370551,39647614.21897867,-4773145.358185658,48186088.787061095,36021597.972590424,2502320.975204594,-14328051.99584045,17552292.950849272,-3220944.786347604,-7680789.466440333,-4609174.151076462,5641893.824875729,62332693.531732015,-68114444.79127243,-50442537.53196249,19561380.26135049,122025601.23710732,15314466.378305454,43701700.30730249,-12925083.227469323,10351160.485375645,8410761.863493836,-44130982.118623324,-11409889.742925452,33135569.22956175,20250393.004113212,15889156.621145127,10535465.010142958,30130917.984805796,37498113.56752527,40540439.25637143,34783111.47783718,-402181.4894737691,14822103.477317594,-49513910.69121861,-21011156.983760208,62512204.79593461,-13425847.161376106,1010742.8234117526,3854840.008361511,-1587919.5714518444,-9733818.690694684,3421206.8650355167,-8946539.711435394,-3675543.472538088,630295.0312056165,9013362.921409946,7700750.296782366,3869789.373140949,-7407756.384878259,-20763594.769611165,-3988488.416698555,-2948259.821675807,-10161378.092799928,1352597.471465656,-20405449.82199189,6667304.59143578,664519.3021172069,6661471.349804434,33012824.18944477
T,6587517.321794336,2544822.46166897,-7193427.327122595,55036972.779143184,53070052.01594845,84165921.18474312,34995035.65935094,55628702.72021567,182358941.1269284,46131396.85597519,53243786.321227685,-15397878.863034038,-31997489.89141111,-5046454.654479015,-6320995.96511717,54345538.22421808,-28961803.26587424,-26416676.454744868,55140506.00579179,-2966735.2071372503,44468460.068150915,207287658.0355586,-48656124.18638595,-196746697.75264403,-709331.0255364958,88248864.73373231,-25308416.668196045,-4040739.8758616955,-55475033.88298666,-72833410.42044233,16527925.888294015,-175750.20386504417,8939070.447939688,-20239454.552367892,-16104187.464955444,-5613996.476431652,-17455873.944452934,-20520071.549653202,-15536682.780567171,-53689207.59732319,-47486920.314027645,146240896.65011972,-6282804.690180675,-10692506.17010052,-31850630.255205713,-6482455.4142197855,6221528.756907528,-7840347.182838538,-5575721.167236881,8629223.319344105,-6381933.826584317,-5753801.012599706,-27210256.071800396,-11118062.774396023,-14719477.750270642,-47239587.01824595,85539.3387366286,10968051.178879777,-22058450.60104496,2683590.147588875,-28015363.814900424,-1669080.7113765671,-23711066.427217,34491249.08809531,94320950.10282904
USB,6083658.702188396,-47634922.15142511,-8159224.253679,7408807.572137239,23838154.09462322,52860395.68879573,24908330.83464832,19731243.36018532,13082491.825532928,23871274.254694782,11744904.46227284,-7735361.526518689,-16554675.893915132,-20767168.180060834,5261371.825965508,36585888.930748686,11269113.082625723,15578349.975198314,-75751.03959008995,-44158392.309052244,-8055473.36861704,-83790748.24948195,33674438.49630627,-39977905.31416991,-16738073.327958828,-5071043.352694233,473381.9788436035,-35471558.86563009,10156941.607267592,-2603742.9161631535,11410296.82285379,-10662893.989484144,-7758087.527332963,-8623323.707891868,10315680.539432693,57436397.21869784,10408509.774760317,-11765330.088948326,-1978184.303304323,26258722.343563303,29782726.490636025,47073420.74391581,-491093.4737080499,12684518.647499807,59432110.99500325,-8497916.32468194,5392962.17926598,1115767.0566168062,-10286123.011923261,-1884713.3901193757,17900109.69119787,5539506.512357289,-5963156.152317502,-2505648.8121721107,8248575.497060909,21889812.489803508,-3390857.4965667157,702338.8259382056,-7971365.240112515,-7350561.538332709,8845258.151242815,10201110.153295292,9253911.395990977,9188320.275587883,-3436413.433453555
HD,-17138440.439568315,6796252.492633327,4339318.375294245,-30604106.994026534,-16073241.303974435,136527.60517222143,16572149.27123166,-30035565.546421096,-10298454.364287144,-3374258.0325704734,-33514411.831623975,43227199.60269692,-5381114.136941934,-3071356.312668759,-6812838.044604258,17457988.713488016,8975026.39369357,-55044345.50782596,-9509173.516009845,4132092.3371198582,-64265830.13614097,56420299.838158414,23285546.816679206,-29496117.997834306,-22232216.395929683,-147972397.42564932,97736065.48320645,-46217323.72369551,28220993.1001338,-9944375.928540865,49082961.21954577,67772024.31259081,-1282236.2777194513,83262734.62019885,46746429.70133784,43535279.864371136,-23878298.49579154,-24168321.699511472,25283282.754563544,-2868343.808051595,-17478573.5725226,-124980918.45444952,-31382662.983850442,-4003157.2727303556,-212066739.0223949,6042227.189184104,45913182.51514072,-37073547.40816426,214004366.4613447,-70007205.81400874,28440754.852395795,112917231.12883121,58724906.00797135,-52094225.47060806,14207571.711600639,-6238391.073153025,15349182.123222651,-23508919.109852605,4815314.104420658,-18437848.45284171,-588176.9375230154,26518325.91515269,25757480.792064715,-23629247.22739074,10571021.889761312
